year,iso3,elec,mobile,internet,fixedtel,mys,eys,tertiary,secondary
2003,NAM,37.8,11.6649386898528,3.35983988553801,6.64314949328905,5.960482637,11.81025982,6.39102983474731,65.2594223022461
2004,NAM,38.7,14.7313553186735,3.8047156152631,6.58751793178661,6.04072386,11.70338488,6.7490398883819545,64.5331420898438
2005,NAM,39.6,22.8242198901444,4.010000229,7.06794834896282,6.120965082,11.59650993,7.1070499420166,63.1600494384766
2006,NAM,40.5,30.566276818777,4.39887064732726,6.83587631433093,6.176516698,11.37924957,6.75277996063232,62.1227416992188
2007,NAM,43.7,39.6448033290399,4.83561077833704,6.8448924997523,6.232068314,11.43864167,8.12323474884033,62.7577209472656
2008,NAM,42.4,51.3908754816673,5.32900377208954,7.10092933461517,6.28761993,11.46318987,9.49368953704834,64.53842735861537
2009,NAM,44.1,78.5395548461197,6.5,7.15665877536953,6.343171546,11.48773807,11.34648223045333,66.31913376996513
2010,NAM,44.4,92.4287530968414,11.6,7.44441089746902,6.398723162,11.51228626,13.19927492385832,68.0998401813149
2011,NAM,42.3,102.24430130572,12.0,7.41076025299058,6.515998795,11.53683446,15.052067617263312,72.4541177178611
2012,NAM,46.4,97.8210232683603,12.94139957,7.80300676097462,6.633274429,11.56138265,16.9048603106683,74.2465574610051
2013,NAM,47.4,121.105585418565,13.89999962,8.14789559015995,6.750550062,11.58593085,17.4603999838663,76.142480002464
2014,NAM,48.4,115.5200011764,14.84000015,7.89714632208531,6.867825696,11.6106363,18.4653069281067,76.7595646559311
2015,NAM,51.6,107.392368276966,25.68790054,7.68677083772059,6.985101329,11.63539444,19.6551504993361,78.2608012276393
2016,NAM,49.7,109.049558197665,31.0333004,7.7013774524816,7.036538011,11.66020537,21.4367036193,79.2606097203135
2017,NAM,52.5,106.914765245509,36.83739853,7.70069086619758,7.087974692,11.68506921,22.4801755471009,79.5334606379175
2018,NAM,52.3,107.060260494691,42.8207016,5.50069897998973,7.139411373,11.70998606,23.7001690404035,78.8626899009705
2019,NAM,53.3,106.53315947895,49.77590179,5.28082689491091,7.190848055,11.73495605,25.8966511201824,79.0125016773938
2020,NAM,52.3,106.206587456143,57.8608017,5.14409098338367,7.242284736,11.75997928,25.9870484145026,82.8872992484077
2021,NAM,55.2,103.727351391971,60.25999832,3.2687219716582,7.273146745,11.78505588,26.6057345682932,83.3329528489539
2022,NAM,56.2,100.557816104444,62.99720001,2.96968988068501,7.273146745,11.78505588,26.1092654658031,81.8163691171532
2023,NAM,56.7,87.6760954339972,63.69549942,2.73747551124753,7.273146745,11.78505588,,81.6173009252032
2024,NAM,59.3,85.1648988113055,64.87460327,2.55401499143106,,,,81.9566828199727
1990,NER,,0.0,0.0,0.112,0.728185322,1.964450002,0.630980014801025,5.59699010848999
1991,NER,,0.0,0.0001733333333333333,0.115,0.768288282,1.994314969,0.615215003490448,6.08835983276367
1992,NER,4.4,0.0,0.0003466666666666666,0.116,0.808391241,2.024179935,0.599449992179871,5.89923000335693
1993,NER,4.01213979721069,0.0,0.00052,0.115,0.848494201,2.110269937,,5.92972993850708
1994,NER,4.57177639007568,0.0,0.0006933333333333332,0.133,0.888597161,2.196359938,,6.017566680908203
1995,NER,6.2,0.0,0.0008666666666666665,0.141,0.928700121,2.282449939,,6.105403423309327
1996,NER,7.0,0.0,0.00104,0.153,0.975135127,2.36853994,,6.19324016571045
1997,NER,6.23572778701782,0.000933849,0.00201,0.158,1.021570133,2.454629941,,6.3285698890686
1998,NER,6.7,0.012427544,0.00291,0.169,1.068005139,2.540719943,,6.22143983840942
1999,NER,7.32568216323853,0.01951659,0.0281,0.17,1.114440145,2.626809944,,6.40421009063721
2000,NER,6.5,0.017863302295556,0.0362612938065891,0.173689336668511,1.160875151,2.712899945,,6.30063009262085
2001,NER,8.4,0.0178346024339115,0.10518543139701,0.181777046162008,1.203088793,2.798989946,,6.231369972229
2002,NER,8.8,0.465951324237534,0.127152468779619,0.181380992885013,1.245302434,2.885079947,,6.28120994567871
2003,NER,9.3,0.643628217398725,0.155698703668983,0.17953449031428,1.287516076,2.971169949,0.827859997749329,6.86678981781006
2004,NER,9.7,1.29973715942214,0.189933733703092,0.181217376726201,1.329729718,3.304039955,0.796029984951019,8.35079956054688
2005,NER,7.1,2.35423436951156,0.221300006,0.174132492480477,1.37194336,3.529139996,0.951579988002777,9.26323986053467
2006,NER,9.3,3.38505980377446,0.294,0.209726531320809,1.403603591,3.674469948,0.960169970989227,10.6787004470825
2007,NER,11.2,6.07959815207237,0.390399992,0.281593476185876,1.435263823,3.802350044,0.905510008335114,10.3014001846313
2008,NER,11.8,12.3528088783202,0.7,0.421418813995521,1.466924054,4.03937006,1.03770005702972,10.6592998504639
2009,NER,12.3,16.3011350896202,0.76,0.478785474490668,1.498584286,4.281970024,1.25635004043579,11.1999397277832
2010,NER,13.6,22.1684789291814,0.829999983,0.503860241521533,1.530244517,4.609570026,1.30152108043912,12.8063202484136
2011,NER,14.3,27.612953279822,0.9,0.496929399684437,1.585122251,4.890210152,1.34816649944538,13.6643213754076
2012,NER,14.4,30.2495367855019,1.049999952,0.563650288906023,1.639999986,5.121349812,1.54284142561837,14.8037867184503
2013,NER,15.2,37.8312018781097,1.149999976,0.54265957620285,1.574318329,5.468043168,2.10942035845772,15.9596510320284
2014,NER,15.7,42.8624011489646,1.24867568902241,0.547983444342914,1.508636673,5.814736525,2.67599929129707,17.8459505465436
2015,NER,16.6,44.9309205276883,2.476200104,0.551668853448567,1.442955017,6.161429882,3.24257822413642,19.6922012498743
2016,NER,17.0,36.120522177752,4.322800159,0.777578655222268,1.377273361,6.485660076,3.45043638449437,22.6700395113082
2017,NER,17.6,40.9549864276209,10.2243115586561,0.533471521889491,1.311591705,6.700009823,3.66741981878978,23.7611505662509
2018,NER,17.6,46.88312405607535,10.74180031,0.3932357609447455,1.245910048,7.07037944,4.33801956751366,23.394377813600666
2019,NER,18.5,52.8112616845298,11.28549957,0.253,1.293631241,7.461222707,4.15170730347346,23.027605060950435
2020,NER,18.7,60.0355524816093,11.85680008,0.245,1.341352433,7.873671385,,22.6608323083002
2021,NER,18.6,61.5063092448251,12.45689964,0.237,1.412289341,8.308919801,,22.294059555649966
2022,NER,19.5,63.3770548032743,13.08749962,0.249,1.412289341,8.308919801,,21.927286802999735
2023,NER,20.1,65.735032215569,12.98079967,0.655637889902116,1.412289341,8.308919801,,21.5605140503495
2024,NER,21.3,60.5939862118112,15.55760002,0.434896449491817,,,,19.8664761204349
1990,NGA,27.3,0.0,0.0,0.298,2.751935383,5.83456407,,23.9810009002686
1991,NGA,35.2346000671387,0.0,0.0014716666666666665,0.295,2.92814402,6.015241351,,
1992,NGA,36.0994606018066,0.0,0.002943333333333333,0.313,3.104352656,6.201513613,,
1993,NGA,36.9636459350586,0.008804631,0.004415,0.326,3.280561292,6.393554115,,
1994,NGA,37.8264694213867,0.01213775,0.005886666666666666,0.342,3.456769929,6.59154148,,
1995,NGA,38.6872520446777,0.012016163,0.007358333333333332,0.366,3.632978565,6.795659864,,
1996,NGA,39.5453186035156,0.012617593,0.00883,0.363,3.809187201,7.006099123,,
1997,NGA,40.3999824523926,0.013182041,0.0172,0.346,3.985395838,7.223054995,,
1998,NGA,41.2505683898926,0.017139352,0.0252,0.366,4.161604474,7.446729277,,
1999,NGA,44.9,0.020886321,0.041,0.385,4.33781311,7.677330017,5.80225992202759,22.8324108123779
2000,NGA,43.2,0.0237374647789432,0.0640808079494101,0.43785652781943,4.514021747,8.045780182,6.6724249124526995,23.9613494873047
2001,NGA,43.9,0.205186874634686,0.089901370457273,0.462273990443515,4.690230383,7.727389812,7.542589902877809,26.3999805450439
2002,NGA,44.6,1.17556500937436,0.320461975542327,0.525953052216821,4.866439019,8.028120041,8.41275489330292,28.8738098144531
2003,NGA,52.2,2.29549001985705,0.558576244860521,0.647607053403431,5.042647656,8.471205235,9.28291988372803,31.4109649658203
2004,NGA,46.1,6.48475870170114,1.28613764134527,0.728442170329032,5.265448095,8.914290428,9.52007961273193,33.9481201171875
2005,NGA,46.8,12.8170956320625,3.54915571796492,0.843525838956555,5.488248534,8.961859703,10.0968999862671,33.7729187011719
2006,NGA,47.6,21.6814998851536,5.54503608300536,1.13227943826793,5.711048974,8.805881691,9.919895085213948,33.1262817382812
2007,NGA,50.1,26.3563208061766,6.769999981,1.03065977019058,5.933849413,8.649903679,9.742890184160796,30.4232006072998
2008,NGA,50.3,39.9685817471357,8.0,0.829737544869281,6.156649852,8.493925667,9.565885283107644,33.6112785339355
2009,NGA,50.0,45.9848876760246,9.300000191,0.914535576618754,6.194740673,8.337947655,9.388880382054491,37.1381416320801
2010,NGA,48.0,52.3861480651505,11.5,0.630232124040387,6.232831494,8.181969643,9.21187548100134,41.7837982177734
2011,NGA,55.9,55.5301267540609,13.80000019,0.419773420171052,6.270922315,8.470709801,9.74153350922586,43.0239906311035
2012,NGA,53.0,64.0053263148187,16.10000038,0.237323789288489,6.309013136,8.680361611,,44.4557914733887
2013,NGA,55.6,70.282509513161,19.10000038,0.199137315213944,6.347103957,8.890013422,,52.7967300415039
2014,NGA,54.2,74.7512781478918,21.0,0.0985976555877756,6.563105983,9.099665233,,42.7821502685547
2015,NGA,52.5,79.1045279367312,22.51420021,0.0981555339796884,6.779108009,9.309317044,,43.8246917724609
2016,NGA,59.3,78.970142296733,24.13750076,0.0790575495654247,6.995110035,9.518968854,,39.3068084716797
2017,NGA,54.4,72.3679681751497,25.87789917,0.0695834276029214,6.957065105,9.728620665,,39.897668838501005
2018,NGA,56.5,84.2840110939485,27.74370003,0.0685526756518063,6.919020176,9.938272476,,40.4885292053223
2019,NGA,55.4,88.1169010528984,29.74410057,0.051150999891205,7.191969872,10.13020498,,42.3053092956543
2020,NGA,55.4,95.4356648074949,31.88879967,0.0500153785454704,7.388969898,10.32213749,,44.1220893859863
2021,NGA,59.5,89.2915858426408,35.50979996,0.0486822622026047,7.585969925,10.51407,,45.444938659668
2022,NGA,60.5,99.5852151989567,39.14720154,0.0434665518887273,7.585969925,10.51407,,46.1690444946289
2023,NGA,61.2,98.4772822731425,40.06399918,0.0491353137462744,7.585969925,10.51407,,46.8931503295898
2024,NGA,62.5,70.7619057835431,41.21139908,0.0441439876360733,,,,
1990,RWA,,0.0,0.0,0.141,1.904477602,,0.576889991760254,16.0649795532227
1991,RWA,,0.0,0.00014716666666666668,0.15,1.949925363,,,15.881799697876
1992,RWA,2.3,0.0,0.00029433333333333335,0.153,1.995373124,,,14.6486597061157
1993,RWA,2.045567193031312,0.0,0.00044150000000000005,0.138,2.040820885,,,
1994,RWA,1.7911343860626239,0.0,0.0005886666666666667,0.147,2.086268646,,,
1995,RWA,1.5367015790939358,0.0,0.0007358333333333333,0.122,2.131716407,5.644849777,,
1996,RWA,1.282268772125248,0.0,0.000883,0.153,2.19664178,5.644849777,,
1997,RWA,1.02783596515656,0.0,0.00163,0.15,2.261567153,5.644849777,,
1998,RWA,2.17412757873535,0.063174027,0.0118,0.134,2.326492526,5.644849777,,
1999,RWA,3.31557703018188,0.137335421,0.0672,0.155,2.391417898,5.644849777,0.705209970474243,7.50258016586304
2000,RWA,6.2,0.474803111932642,0.0628314595107164,0.213880540267504,2.456343271,6.472990036,1.12785005569458,10.2389402389526
2001,RWA,4.7,0.784352150464324,0.240672409832383,0.259439557461277,2.573208942,8.06289959,1.54308998584747,11.1507501602173
2002,RWA,6.0,0.980824220433372,0.292784718792575,0.298862643419546,2.690074613,8.104120255,1.87186002731323,12.1046600341797
2003,RWA,7.4,1.52232331319601,0.356918467272361,0.297721813814688,2.806940284,8.314789772,2.34143996238708,13.584939956665
2004,RWA,8.7,1.55691764536154,0.43085424337006,0.260546744390623,2.923805955,8.930410385,2.73148989677429,15.3283996582031
2005,RWA,4.8,2.46261318094107,0.555999994,0.260654116923599,3.040671626,9.417039871,2.85111999511719,16.4831008911133
2006,RWA,11.4,3.37877931178506,1.335700035,0.251224669182856,3.185671626,10.20623016,3.64229989051819,18.1992893218994
2007,RWA,12.8,6.650695873992,2.115400076,0.242127353144781,3.330671625,10.71080017,3.88545989990234,20.3850002288818
2008,RWA,6.0,13.4904193265199,4.5,0.171047938403159,3.475671624,10.81871033,4.18300008773804,22.1014308929443
2009,RWA,15.6,24.1465972832976,7.7,0.332500632179612,3.620671623,11.39603996,5.0719199180603,26.5538196563721
2010,RWA,9.7,34.395374562166,8.0,0.384432238923318,3.765671623,11.67043018,5.77316665562353,32.4029083251953
2011,RWA,10.8,42.049425685328,7.0,0.367902234716916,3.767835802,11.8947897,6.83723020553589,36.6210098266602
2012,RWA,17.5,52.5466576287262,8.023900032,0.409634400166724,3.769999981,12.10725975,6.70938666027303,39.662769317627
2013,RWA,15.2,60.2988640030865,9.0,0.408695667851161,3.914999962,9.685420036,6.23149117030345,30.2092864949597
2014,RWA,19.8,68.1670448387062,10.60000038,0.436542549919897,4.059999943,11.57287025,7.35861774339014,41.8218654918977
2015,RWA,22.8,75.2543165296423,12.45600033,0.145901786096281,4.095149994,11.08055973,7.53124856448318,39.4099042857311
2016,RWA,29.4,74.8502057565523,14.63710022,0.11244898245123,4.173433304,11.58388996,7.57807264441764,38.506238583342
2017,RWA,34.1,72.2764598764471,17.2,0.101073097493374,4.251716614,11.70065022,7.34488296090452,39.6912128982215
2018,RWA,38.0,77.679469147812,19.16659927,0.103779661684709,4.329999924,11.40342045,6.76094647714264,41.1796940634956
2019,RWA,46.6,75.5985451901883,21.3579998,0.0891742967319534,4.604155064,11.51772976,6.3142892660234,44.0779032495009
2020,RWA,45.2,81.2378724761376,23.8,0.0893245492041574,4.878310204,11.76366997,7.56709586345553,44.12999365226615
2021,RWA,48.7,81.6381635400584,24.4416008,0.0890510555391658,4.879155159,12.00961018,7.49017735539702,44.1820840550314
2022,RWA,50.6,80.5952224850433,28.01679993,0.0756499692697181,4.880000114,12.25555038,7.41325884733851,44.1547093958443
2023,RWA,63.9,91.4622704078141,28.80579948,0.05991628059566,4.880000114,12.59045029,8.88624308383425,45.1251505756161
2024,RWA,72.0,93.201462876722,31.70330048,0.0649174517259309,,,9.41173924647801,48.790277194547
1990,SDN,32.8,0.0,0.0,0.282,1.5,3.575123192,,
1991,SDN,26.9192943572998,0.0,0.0,0.283,1.594,3.716464477,,
1992,SDN,27.4086132049561,0.0,0.0,0.279,1.688,3.863393641,,
1993,SDN,27.897253036499,0.0,0.0,0.273,1.782,4.0161316,,
1994,SDN,28.3845348358154,0.0,0.0,0.266,1.876,4.174908003,,
1995,SDN,28.8697834014893,0.0,0.0,0.304,1.97,4.339961577,,
1996,SDN,29.35231590271,0.00921958,0.0,0.392,2.064,4.511540488,,
1997,SDN,29.8314571380615,0.015539144,0.00123,0.436,2.158,4.689902714,,
1998,SDN,30.3065280914307,0.034359945,0.00481,0.613,2.252,4.875316429,,
1999,SDN,30.7767562866211,0.050713575,0.00879,0.927,2.346,5.068060413,6.56864023208618,
2000,SDN,23.0,0.0826840092181885,0.0257850324762484,1.39043946371152,2.44,5.268424466,6.69480991363525,
2001,SDN,29.4,0.364157651795768,0.140185224494161,1.57100541190324,2.538,5.476709843,8.25726985931396,32.2981796264648
2002,SDN,29.7,0.652707180849854,0.439477639075583,2.29856743333365,2.636,5.597040176,9.31309986114502,32.1063385009766
2003,SDN,29.9,1.76355493295348,0.538471703150458,3.13337872396791,2.734,5.778049946,8.65738010406494,33.3529090881348
2004,SDN,30.2,3.43152291268178,0.791561615446385,3.36718664426324,2.832,6.159719944,10.5490598678589,36.5913009643555
2005,SDN,30.5,5.84707964610828,3.41437441029759,1.82327395772384,2.93,6.340129852,11.823320388794,36.3686599731445
2006,SDN,30.8,14.6382324446389,6.037187205148795,1.55974373316692,2.97,6.644569874,13.3374099731445,34.6569290161133
2007,SDN,31.1,25.0825849667632,8.66,1.05357275569766,3.01,6.608520031,13.0165500640869,33.9691314697266
2008,SDN,20.0,35.6634431735922,,1.08910366946447,3.05,7.160170078,14.3921899795532,35.8935012817383
2009,SDN,29.0,44.3745692867503,,1.07154325886233,3.09,7.38876009,14.6098203659058,39.4921493530273
2010,SDN,36.0,51.0900410875249,,1.53887688451243,3.13,7.41782999,14.8035297393799,39.6667785644531
2011,SDN,38.3,69.3293475524591,,1.3381466921352,3.228,7.157400131,14.5120697021484,35.2129783630371
2012,SDN,40.7,74.908489729676,,1.14991726876814,3.326,7.529759884,14.8181400299072,38.7272605895996
2013,SDN,43.1,73.1963836514564,,1.09980590882052,3.424,7.8261199,16.6676292419434,40.9434089660645
2014,SDN,44.9,71.597721245773,,1.06921824662179,3.522,7.872330189,15.958589553833,42.046989440918
2015,SDN,48.0,69.8036331859409,12.0,0.297203475547223,3.62,7.932330132,15.8645696640015,42.5230712890625
2016,SDN,50.5,67.3954575547604,14.0999999446534,0.330761893414554,3.67,8.043066338,,40.9556007385254
2017,SDN,53.0,67.0598253428254,18.60000038,0.335437967785313,3.72,8.155348435,,43.0903282165527
2018,SDN,55.3,68.0533719238149,,0.309566255901232,3.77,8.269198002,,42.1366996765137
2019,SDN,57.6,72.4818502607404,,0.302629029593392,3.82,8.384636922,,43.5378608703613
2020,SDN,59.7,75.2207425678785,,0.276576462647997,3.87,8.501687381,,
2021,SDN,61.8,71.767230205952,,0.273545692251911,3.962,8.620371878,,
2022,SDN,63.2,70.2084038614961,,0.315495025387709,3.962,8.620371878,,
2023,SDN,66.0,,,,3.962,8.620371878,,
2024,SDN,66.0,,,,,,,
1990,SEN,,0.0,0.0,0.574,1.99764146,4.31622616,,14.357439994812
1991,SEN,,0.0,0.0001386,0.61,1.972216932,4.406959376,,14.53448009490965
1992,SEN,,0.0,0.0002772,0.711,1.946792405,4.499599934,3.05016994476318,14.7115201950073
1993,SEN,26.0,0.0,0.0004158,0.761,1.921367877,4.594187927,3.06218395233154,14.550375223159774
1994,SEN,27.190486907959,0.001164311,0.0005544,0.836,1.895943349,4.688775921,3.0741979598999,14.389230251312249
1995,SEN,28.8571910858154,0.001413234,0.000693,0.927,1.870518822,4.783363914,3.08621196746826,14.228085279464725
1996,SEN,30.5211772918701,0.01596667,0.0112,1.05,1.839646181,4.877951908,3.09822597503662,14.0669403076172
1997,SEN,32.2,0.076694149,0.0273,1.25,1.80877354,4.972539902,3.11023998260498,13.8685998916626
1998,SEN,33.8382682800293,0.296786944,0.0799,1.47,1.777900899,5.093080044,3.1579350233078003,13.8054399490356
1999,SEN,36.2,0.92713411,0.311,1.7,1.747028259,5.213620186,3.20563006401062,14.6024398803711
2000,SEN,37.7,2.51047825799086,0.403967485868965,2.06543569288923,1.716155618,5.490004158,3.51491003036499,15.2092504501343
2001,SEN,38.9,2.9551817683876,0.983794058848003,2.3221516385778,1.648962223,5.76638813,3.82418999671936,15.5517797470093
2002,SEN,36.8,5.28795799512603,1.00645453672323,2.1461724363748,1.581768829,6.042772102,4.13346996307373,16.9281692504883
2003,SEN,41.9,7.29792142205295,2.10143642986685,2.13450464762448,1.514575434,6.319156075,4.4427499294281,18.446959495544448
2004,SEN,36.8,10.2163287202352,4.38602398008563,2.23172928132902,1.44738204,6.595540047,4.75202989578247,19.9657497406006
2005,SEN,47.1,15.3986054168441,4.78668408310535,2.37294881781558,1.380188645,6.874909878,5.26141023635864,22.2482490539551
2006,SEN,49.9,25.9356401782455,5.61173865217952,2.45713643731956,1.539999962,7.001580238,5.46575021743774,24.2208805084229
2007,SEN,48.1,30.8470508593462,6.889999866,2.28615238433133,1.70999999,7.388890028,6.1223201751709,27.4614706039429
2008,SEN,49.7,44.7269593995631,7.119999886,1.97321610937509,1.880000019,7.776199818,7.75537014007568,30.7020606994629
2009,SEN,53.5,55.9396481702895,7.5,2.25970016832573,2.050000048,7.958699942,7.9150800704956,33.9143810272217
2010,SEN,56.5,66.0343828887904,8.0,2.70554670433012,2.220000076,8.141200066,7.62979751289774,37.1267013549805
2011,SEN,56.5,72.1733338879073,9.800000191,2.67311330586237,2.390000105,8.799389839,10.121109956384,42.6368983156004
2012,SEN,56.5,86.1774562103062,10.80000019,2.55451807013939,2.585000038,9.017259598,10.2635537254668,46.4158677062967
2013,SEN,57.0,95.7910921489982,13.10000038,2.50690529813289,2.779999971,9.055959702,10.5725397458545,49.0776594909389
2014,SEN,61.0,101.608432443463,17.70000076,2.2042308626662,2.65593493,9.293149948,10.8787568632408,50.546931380439
2015,SEN,60.5,102.508995376039,21.70000076,2.05723422568843,2.531869888,9.290579796,10.8409366679467,50.5380516052246
2016,SEN,64.5,101.010767153806,25.66480064,1.90184309829359,2.891940117,9.196184874,10.8875992426245,49.019152517918755
2017,SEN,61.7,101.831108002442,29.64310074,1.87809991882392,2.829999924,9.101789951,11.3494415127099,47.5002534306129
2018,SEN,66.0,104.055698143919,35.29999924,1.89916766460368,2.998349905,9.007395029,12.4178375059947,45.981354343307046
2019,SEN,70.4,109.341890091569,43.37969971,1.26944897064879,2.84145999,8.913000107,12.60825139125,44.4624552560012
2020,SEN,64.3,113.638091206029,53.30879974,1.36262443178566,2.887631869,9.053489685,13.3136624860931,44.7866297761573
2021,SEN,68.0,115.325093678501,55.04040146,1.51815817403386,2.934554012,9.067919731,14.6823561354842,45.1726204964815
2022,SEN,67.9,118.150293497239,56.82830048,1.68287500220241,2.934554012,9.144550323,15.6478973478986,45.3756792066535
2023,SEN,74.2,123.911572643075,59.18740082,2.20738148865448,2.934554012,9.142709732,16.0710053721835,44.0673682244069
2024,SEN,82.9,123.894453697506,60.11780167,1.6054818769706,,,15.3302400879779,
1990,SLE,,0.0,0.0,0.316,1.905222798,4.661960125,1.40813994407654,16.6202907562256
1991,SLE,,0.0,0.0,0.319,1.996866426,4.208509922,1.24685001373291,15.7828102111816
1992,SLE,,0.0,0.0,0.332,2.088510054,4.427687931,,
1993,SLE,,0.0,0.0,0.348,2.180153683,4.64686594,,
1994,SLE,,0.0,0.0,0.378,2.271797311,4.866043949,,
1995,SLE,,0.0,0.0,0.398,2.363440939,5.085221958,,
1996,SLE,,0.0,0.00251,0.409,2.44543787,5.304399967,,
1997,SLE,,0.0,0.00499,0.409,2.5274348,5.523577976,,
1998,SLE,,0.0,0.0148,0.405,2.609431731,5.742755985,,
1999,SLE,,0.0,0.0485,0.422,2.691428661,5.961933994,,
2000,SLE,7.7,0.269915234409174,0.118254245682183,0.429061235266844,2.773425592,6.181112003,1.67453002929688,
2001,SLE,8.5,0.573122260115464,0.160264445493032,0.484687332453104,2.86506922,6.400290012,2.11300992965698,25.5431499481201
2002,SLE,9.2,1.34769940671054,0.176198956814076,0.482757996433625,2.956712848,6.614043395,1.98783004283905,
2003,SLE,9.9,2.18657481612929,0.190173281668183,0.488635176286245,3.048356477,6.834935596,,
2004,SLE,16.8,5.014224423760618,0.203007680592588,0.49479836219875,3.140000105,7.063205033,,
2005,SLE,11.3,7.841874031391946,0.215399995,0.50529726019828,3.168450099,7.299098089,,
2006,SLE,12.2,10.669523639023273,0.227699995,0.515604503609765,3.196900093,7.542869371,,
2007,SLE,13.0,13.4971732466546,0.239800006,0.527015914141281,3.225350087,7.794781994,,
2008,SLE,12.1,17.113614518208,0.25,0.534376345483298,3.25380008,8.046694616,,
2009,SLE,14.6,19.1556771977754,0.25999999,0.541643286281926,3.282250074,8.298607239,,
2010,SLE,11.5,32.1403169099528,0.579999983,0.22498221836967,3.310700068,8.550519861,,
2011,SLE,14.2,33.4572729332228,0.899999976,0.250499001839759,3.339150062,8.596806296,,40.4235687255859
2012,SLE,17.2,33.7348956202641,2.5,0.274763855730658,3.367600056,8.64309273,,44.5522918701172
2013,SLE,13.5,59.5765507292095,4.0,0.238306202916838,3.39605005,8.689379165,,39.2237892150879
2014,SLE,18.8,69.1758823858757,6.057300091,0.239951660647273,3.424500044,8.735665599,,39.5350799560547
2015,SLE,19.7,80.3818885694169,6.344399929,0.241557734785237,3.452950037,8.781952034,,39.8463706970215
2016,SLE,20.3,87.1475941136892,7.680099964,0.235936518087726,3.481400031,8.828238468,,42.1386795043945
2017,SLE,23.4,89.7781754066341,9.297100067,0.230374185949099,3.509850025,8.874524903,,41.5312194824219
2018,SLE,26.1,84.1233437327877,14.42230034,0.0576075677706308,3.50654006,8.921549732,,43.119270324707
2019,SLE,22.7,87.0384355077496,15.71370029,0.0061562409992458,3.503230095,8.968823739,,61.1980781555176
2020,SLE,26.3,87.0034823125467,17.12080002,0.0023886080835047,3.519227327,9.016348244,,62.5606803894043
2021,SLE,27.5,101.636782141976,18.65390015,0.0033232023019785,3.535297609,9.064124575,,73.4251403808594
2022,SLE,29.4,107.882000873042,21.50880051,0.0032500455791708,3.535297609,9.064124575,,80.16654586791995
2023,SLE,35.5,,23.71360016,,3.535297609,9.064124575,,86.9079513549805
2024,SLE,39.2,,25.10499954,,,,,
1990,SOM,,0.0,0.0,0.212,,,,
1991,SOM,,0.0,0.0,0.22,,,,
1992,SOM,,0.0,0.0,0.231,,,,
1993,SOM,,0.0,0.0,0.225,,,,
1994,SOM,,0.0,0.0,0.213,,,,
1995,SOM,,0.0,0.0,0.206,,,,
1996,SOM,,0.0,0.00151,0.199,,,,
1997,SOM,,0.0,0.00295,0.192,,,,
1998,SOM,,0.0,0.00716,0.282,,,,
1999,SOM,,0.0,0.0139,0.283,,,,
2000,SOM,2.1,0.905109148809335,0.02,0.282846609002917,,,,
2001,SOM,4.7,0.924064409246167,0.0790391786670095,0.380497109689598,,,,
2002,SOM,7.4,1.04711351118836,0.115614213354469,0.366489728915924,,,,
2003,SOM,9.8,2.01833516211319,0.376198002539086,1.00916758105659,,,,
2004,SOM,12.4,4.86334108809281,1.05345474358422,0.972668217618562,,,,
2005,SOM,15.0,4.6973815292194,1.077299953,0.939476305843881,,,,
2006,SOM,15.2,5.01116030956944,1.100200057,0.911120056285353,,,,
2007,SOM,20.2,5.29914466505961,1.122200012,0.883190777509935,,,,6.01468992233276
2008,SOM,22.9,5.37593658761268,1.142699957,0.857406154324191,,,,
2009,SOM,25.5,5.35899363283001,1.160599947,0.836036448179409,,,,
2010,SOM,52.3,5.28635539640489,1.2052999734999998,0.815543874792485,,,,
2011,SOM,52.0,14.5762796961332,1.25,0.728813984806658,,,,
2012,SOM,51.8,18.457350680033,1.376700044,0.561745455479265,,,,
2013,SOM,51.5,40.2732207402969,1.5,0.4972961851011,,,,
2014,SOM,51.4,41.2309585125849,1.629999995,0.428801968530883,,,,
2015,SOM,51.2,42.2685278435236,1.75999999,0.369378841675754,,,,
2016,SOM,51.1,46.366719307758,1.879999995,0.33452414637104,,,,
2017,SOM,52.1,47.725260177752,2.163800001,0.4092943104558055,,,,
2018,SOM,50.7,49.5262671956948,2.447600007,0.484064474540571,,,,
2019,SOM,49.2,51.3194116563494,2.731400013,0.567651204658782,,,,
2020,SOM,49.9,53.1133178401473,15.02369976,0.546507454031366,,,,
2021,SOM,49.3,51.2059481348129,23.87479973,0.526881646344185,,,,
2022,SOM,48.9,49.6800986995936,27.6,0.511181476895412,1.899999976,7.486165162,,
2023,SOM,50.3,53.9579646939598,26.12010002,0.299614104876648,1.899999976,7.486165162,,3.34785008430481
2024,SOM,54.4,,27.94020081,,,,,
1990,SSD,,,,,,,,
1991,SSD,,,,,,,,
1992,SSD,,,,,,,,
1993,SSD,,,,,,,,
1994,SSD,,,,,,,,
1995,SSD,,,,,,,,
1996,SSD,,,,,,,,
1997,SSD,,,,,,,,
1998,SSD,,,,,,,,
1999,SSD,,,,,,,,
2000,SSD,,,,,,,,
2001,SSD,,,,,,,,
2002,SSD,,,,,,,,
2003,SSD,,,,,,,,
2004,SSD,,,,,,,,
2005,SSD,,,,,,,,
2006,SSD,,,,,,,,
2007,SSD,0.8,,,,,,,
2008,SSD,1.3,,,,5.730000019,,,
2009,SSD,3.0,,,,5.730000019,,,
